Metadata.Timestamp,Metadata.Length,Metadata.CapLen,Ethernet.SrcMAC,Ethernet.DstMAC,Ethernet.EthernetType,Ethernet.Length,IPv4.IHL,IPv4.Protocol,IPv4.SrcIP,IPv4.DstIP,UDP.SrcPort,UDP.DstPort,UDP.Length,TCP.SrcPort,TCP.DstPort,TCP.Seq,TCP.Ack,TCP.DataOffset,TCP.FIN,TCP.SYN,TCP.RST,TCP.PSH,TCP.ACK,TCP.URG,Payload.Length,Payload.filter,Payload.tbd
1579296578710391,1093,1093,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1059,,,,,,,,,,,,1051,80:e1:78:84:2c:76:de:fb:47:,
1579296578747432,897,897,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,863,,,,,,,,,,,,855,80:e1:78:85:2c:76:ea:95:47:,
1579296578834524,1034,1034,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1000,,,,,,,,,,,,992,80:e1:78:86:2c:77:01:c9:47:,
1579296578834552,941,941,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,907,,,,,,,,,,,,899,80:e1:78:87:2c:77:0d:63:47:,
1579296578914502,1147,1147,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1113,,,,,,,,,,,,1105,80:e1:78:88:2c:77:24:97:47:,
1579296578942105,854,854,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,820,,,,,,,,,,,,812,80:80:8a:d1:67:a5:1a:f4:24:,
1579296578948160,1034,1034,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1000,,,,,,,,,,,,992,80:e1:78:89:2c:77:30:31:47:,
1579296578955523,854,854,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,820,,,,,,,,,,,,812,80:80:8a:d2:67:a5:1e:14:24:,
1579296578961091,854,854,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,820,,,,,,,,,,,,812,80:80:8a:d3:67:a5:21:34:24:,
1579296579001825,98,98,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,64,,,,,,,,,,,,56,00:01:00:24:21:12:a4:42:4b:,
1579296579004065,864,864,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,830,,,,,,,,,,,,822,80:e1:78:8a:2c:77:47:65:47:,
1579296579041977,65,65,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,31,,,,,,,,,,,,23,80:61:78:8b:2c:77:53:59:47:,
1579296579042005,60,60,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,25,,,,,,,,,,,,17,80:61:78:8c:2c:77:53:59:47:,
1579296579042436,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:8d:2c:77:53:59:47:,
1579296579042465,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:8e:2c:77:53:59:47:,
1579296579042963,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:8f:2c:77:53:59:47:,
1579296579042991,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:90:2c:77:53:59:47:,
1579296579043017,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:91:2c:77:53:59:47:,
1579296579043558,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:92:2c:77:53:59:47:,
1579296579043588,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:93:2c:77:53:59:47:,
1579296579043614,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:94:2c:77:53:59:47:,
1579296579043628,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:95:2c:77:53:59:47:,
1579296579044874,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:96:2c:77:53:59:47:,
1579296579044901,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:97:2c:77:53:59:47:,
1579296579044927,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:98:2c:77:53:59:47:,
1579296579044941,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:99:2c:77:53:59:47:,
1579296579044979,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:9a:2c:77:53:59:47:,
1579296579045575,143,143,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,109,,,,,,,,,,,,101,80:e1:78:9b:2c:77:53:59:47:,
1579296579050279,110,110,dc:a6:32:00:00:00,00:16:6c:00:00:00,IPv4,0,5,UDP,3.215.71.47,192.168.144.25,49256,38993,76,,,,,,,,,,,,68,01:01:00:30:21:12:a4:42:4b:,
1579296579060484,98,98,dc:a6:32:00:00:00,00:16:6c:00:00:00,IPv4,0,5,UDP,3.215.71.47,192.168.144.25,49256,38993,64,,,,,,,,,,,,56,00:01:00:24:21:12:a4:42:79:,
1579296579062015,110,110,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,76,,,,,,,,,,,,68,01:01:00:30:21:12:a4:42:79:,
1579296579098813,502,502,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,468,,,,,,,,,,,,460,80:e1:78:9c:2c:77:6a:8d:47:,
1579296579146459,741,741,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,707,,,,,,,,,,,,699,80:e1:78:9d:2c:77:76:81:47:,
1579296579203366,854,854,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,820,,,,,,,,,,,,812,80:80:8a:d4:67:a5:24:54:24:,
1579296579215289,854,854,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,820,,,,,,,,,,,,812,80:80:8a:d5:67:a5:27:74:24:,
1579296579215316,518,518,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,484,,,,,,,,,,,,476,80:e1:78:9e:2c:77:8d:b5:47:,
1579296579235450,929,929,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,895,,,,,,,,,,,,887,80:e1:78:9f:2c:77:99:a9:47:,
1579296579303681,674,674,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,640,,,,,,,,,,,,632,80:e1:78:a0:2c:77:b0:dd:47:,
1579296579338798,897,897,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,863,,,,,,,,,,,,855,80:e1:78:a1:2c:77:bc:77:47:,
1579296579397366,629,629,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,595,,,,,,,,,,,,587,80:e1:78:a2:2c:77:d4:05:47:,
1579296579449872,893,893,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,859,,,,,,,,,,,,851,80:e1:78:a3:2c:77:df:9f:47:,
1579296579453445,854,854,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,820,,,,,,,,,,,,812,80:80:8a:d6:67:a5:2a:94:24:,
1579296579485702,854,854,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,820,,,,,,,,,,,,812,80:80:8a:d7:67:a5:2d:b4:24:,
1579296579486506,854,854,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,820,,,,,,,,,,,,812,80:80:8a:d8:67:a5:30:d4:24:,
1579296579512999,870,870,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,836,,,,,,,,,,,,828,80:e1:78:a4:2c:77:f7:2d:47:,
1579296579536329,1040,1040,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1006,,,,,,,,,,,,998,80:e1:78:a5:2c:78:02:c7:47:,
1579296579607696,865,865,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,831,,,,,,,,,,,,823,80:e1:78:a6:2c:78:1a:55:47:,
1579296579644379,1186,1186,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1152,,,,,,,,,,,,1144,80:e1:78:a7:2c:78:25:ef:47:,
1579296579698450,780,780,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,746,,,,,,,,,,,,738,80:e1:78:a8:2c:78:3d:7d:47:,
1579296579705833,854,854,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,820,,,,,,,,,,,,812,80:80:8a:d9:67:a5:33:f4:24:,
1579296579712807,854,854,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,820,,,,,,,,,,,,812,80:80:8a:da:67:a5:37:14:24:,
1579296579728700,854,854,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,820,,,,,,,,,,,,812,80:80:8a:db:67:a5:3a:34:24:,
1579296579745645,1082,1082,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1048,,,,,,,,,,,,1040,80:e1:78:a9:2c:78:49:17:47:,
1579296579812811,855,855,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,821,,,,,,,,,,,,813,80:e1:78:aa:2c:78:60:a5:47:,
1579296579835858,820,820,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,786,,,,,,,,,,,,778,80:e1:78:ab:2c:78:6c:3f:47:,
1579296579904010,932,932,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,898,,,,,,,,,,,,890,80:e1:78:ac:2c:78:83:cd:47:,
1579296579945739,1170,1170,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1136,,,,,,,,,,,,1128,80:e1:78:ad:2c:78:8f:67:47:,
1579296579961842,854,854,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,820,,,,,,,,,,,,812,80:80:8a:dc:67:a5:3d:54:24:,
1579296579963373,98,98,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,64,,,,,,,,,,,,56,00:01:00:24:21:12:a4:42:53:,
1579296579976499,854,854,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,820,,,,,,,,,,,,812,80:80:8a:dd:67:a5:40:74:24:,
1579296580005093,799,799,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,765,,,,,,,,,,,,757,80:e1:78:ae:2c:78:a6:9b:47:,
1579296580008951,110,110,dc:a6:32:00:00:00,00:16:6c:00:00:00,IPv4,0,5,UDP,3.215.71.47,192.168.144.25,49256,38993,76,,,,,,,,,,,,68,01:01:00:30:21:12:a4:42:53:,
1579296580019863,98,98,dc:a6:32:00:00:00,00:16:6c:00:00:00,IPv4,0,5,UDP,3.215.71.47,192.168.144.25,49256,38993,64,,,,,,,,,,,,56,00:01:00:24:21:12:a4:42:42:,
1579296580021208,110,110,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,76,,,,,,,,,,,,68,01:01:00:30:21:12:a4:42:42:,
1579296580043943,1024,1024,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,990,,,,,,,,,,,,982,80:e1:78:af:2c:78:b2:8f:47:,
1579296580117159,1047,1047,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1013,,,,,,,,,,,,1005,80:e1:78:b0:2c:78:c9:c3:47:,
1579296580130780,873,873,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,839,,,,,,,,,,,,831,80:e1:78:b1:2c:78:d5:b7:47:,
1579296580210559,910,910,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,876,,,,,,,,,,,,868,80:e1:78:b2:2c:78:ec:eb:47:,
1579296580218187,854,854,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,820,,,,,,,,,,,,812,80:80:8a:de:67:a5:43:94:24:,
1579296580231884,854,854,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,820,,,,,,,,,,,,812,80:80:8a:df:67:a5:46:b4:24:,
1579296580242881,1157,1157,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1123,,,,,,,,,,,,1115,80:e1:78:b3:2c:78:f8:df:47:,
1579296580242907,854,854,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,820,,,,,,,,,,,,812,80:80:8a:e0:67:a5:49:d4:24:,
1579296580322615,878,878,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,844,,,,,,,,,,,,836,80:e1:78:b4:2c:79:10:13:47:,
1579296580345474,897,897,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,863,,,,,,,,,,,,855,80:e1:78:b5:2c:79:1b:ad:47:,
1579296580400175,1018,1018,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,984,,,,,,,,,,,,976,80:e1:78:b6:2c:79:33:3b:47:,
1579296580435395,827,827,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,793,,,,,,,,,,,,785,80:e1:78:b7:2c:79:3e:d5:47:,
1579296580482889,854,854,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,820,,,,,,,,,,,,812,80:80:8a:e1:67:a5:4c:f4:24:,
1579296580491894,854,854,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,820,,,,,,,,,,,,812,80:80:8a:e2:67:a5:50:14:24:,
1579296580512517,1101,1101,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1067,,,,,,,,,,,,1059,80:e1:78:b8:2c:79:56:63:47:,
1579296580536256,65,65,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,31,,,,,,,,,,,,23,80:61:78:b9:2c:79:61:fd:47:,
1579296580536284,60,60,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,25,,,,,,,,,,,,17,80:61:78:ba:2c:79:61:fd:47:,
1579296580536757,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:bb:2c:79:61:fd:47:,
1579296580536787,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:bc:2c:79:61:fd:47:,
1579296580536813,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:bd:2c:79:61:fd:47:,
1579296580536844,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:be:2c:79:61:fd:47:,
1579296580537176,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:bf:2c:79:61:fd:47:,
1579296580537205,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:c0:2c:79:61:fd:47:,
1579296580538113,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:c1:2c:79:61:fd:47:,
1579296580538406,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:c2:2c:79:61:fd:47:,
1579296580538798,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:c3:2c:79:61:fd:47:,
1579296580539425,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:c4:2c:79:61:fd:47:,
1579296580539923,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:c5:2c:79:61:fd:47:,
1579296580540672,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:c6:2c:79:61:fd:47:,
1579296580541010,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:c7:2c:79:61:fd:47:,
1579296580542048,1456,1456,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,1422,,,,,,,,,,,,1414,80:61:78:c8:2c:79:61:fd:47:,
1579296580542062,80,80,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,46,,,,,,,,,,,,38,80:e1:78:c9:2c:79:61:fd:47:,
1579296580603687,461,461,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,427,,,,,,,,,,,,419,80:e1:78:ca:2c:79:79:8b:47:,
1579296580640283,602,602,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,568,,,,,,,,,,,,560,80:e1:78:cb:2c:79:85:25:47:,
1579296580702821,664,664,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,630,,,,,,,,,,,,622,80:e1:78:cc:2c:79:9c:b3:47:,
1579296580726726,854,854,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,820,,,,,,,,,,,,812,80:80:8a:e3:67:a5:53:34:24:,
1579296580741808,651,651,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,617,,,,,,,,,,,,609,80:e1:78:cd:2c:79:a8:4d:47:,
1579296580745598,854,854,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,820,,,,,,,,,,,,812,80:80:8a:e4:67:a5:56:54:24:,
1579296580753077,854,854,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,820,,,,,,,,,,,,812,80:80:8a:e5:67:a5:59:74:24:,
1579296580813381,709,709,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,675,,,,,,,,,,,,667,80:e1:78:ce:2c:79:bf:db:47:,
1579296580839602,530,530,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,496,,,,,,,,,,,,488,80:e1:78:cf:2c:79:cb:75:47:,
1579296580912112,453,453,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,419,,,,,,,,,,,,411,80:e1:78:d0:2c:79:e3:03:47:,
1579296580925624,98,98,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,64,,,,,,,,,,,,56,00:01:00:24:21:12:a4:42:50:,
1579296580947790,402,402,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,368,,,,,,,,,,,,360,80:e1:78:d1:2c:79:ee:9d:47:,
1579296580985711,854,854,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,820,,,,,,,,,,,,812,80:80:8a:e6:67:a5:5c:94:24:,
1579296580997065,98,98,dc:a6:32:00:00:00,00:16:6c:00:00:00,IPv4,0,5,UDP,3.215.71.47,192.168.144.25,49256,38993,64,,,,,,,,,,,,56,00:01:00:24:21:12:a4:42:45:,
1579296580998701,110,110,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,76,,,,,,,,,,,,68,01:01:00:30:21:12:a4:42:45:,
1579296580999577,463,463,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,429,,,,,,,,,,,,421,80:e1:78:d2:2c:7a:05:d1:47:,
1579296581000264,854,854,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,820,,,,,,,,,,,,812,80:80:8a:e7:67:a5:5f:b4:24:,
1579296581043804,413,413,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,379,,,,,,,,,,,,371,80:e1:78:d3:2c:7a:11:c5:47:,
1579296581099226,106,106,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,72,,,,,,,,,,,,64,80:c8:00:06:47:6a:14:23:e1:,
1579296581099255,106,106,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,72,,,,,,,,,,,,64,80:c8:00:06:24:05:e4:4d:e1:,
1579296581111517,479,479,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,445,,,,,,,,,,,,437,80:e1:78:d4:2c:7a:28:f9:47:,
1579296581141911,431,431,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,397,,,,,,,,,,,,389,80:e1:78:d5:2c:7a:34:ed:47:,
1579296581203476,478,478,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,444,,,,,,,,,,,,436,80:e1:78:d6:2c:7a:4c:21:47:,
1579296581229654,110,110,dc:a6:32:00:00:00,00:16:6c:00:00:00,IPv4,0,5,UDP,3.215.71.47,192.168.144.25,49256,38993,76,,,,,,,,,,,,68,01:01:00:30:21:12:a4:42:50:,
1579296581244516,291,291,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,257,,,,,,,,,,,,249,80:e1:78:d7:2c:7a:58:15:47:,
1579296581244552,854,854,00:16:6c:00:00:00,dc:a6:32:00:00:00,IPv4,0,5,UDP,192.168.144.25,3.215.71.47,38993,49256,820,,,,,,,,,,,,812,80:80:8a:e8:67:a5:62:d4:24:,
